id,fid,h,a,date,league_id,season,h_goals,a_goals,team_h,team_a,h_xg,a_xg,h_w,h_d,h_l,league,h_shot,a_shot,h_shotOnTarget,a_shotOnTarget,h_deep,a_deep,a_ppda,h_ppda
19440,1643182,122,124,2022-10-23 15:30:00,3,2022,2,1,Hertha Berlin,Schalke 04,1.05778,0.522522,0.5042,0.3305,0.1653,Bundesliga,10,9,4,2,7,2,10.55,6.7692
19449,1643200,123,122,2022-10-28 18:30:00,3,2022,1,0,Werder Bremen,Hertha Berlin,1.53976,0.572257,0.6302,0.2512,0.1186,Bundesliga,16,9,4,1,6,2,11.15,10.4737
19441,1643184,117,125,2022-10-29 13:30:00,3,2022,6,2,Bayern Munich,Mainz 05,4.33442,1.78114,0.8763,0.0839,0.0398,Bundesliga,24,14,13,5,7,5,25.7857,6.5909
19442,1643186,136,119,2022-10-29 13:30:00,3,2022,2,0,RasenBallsport Leipzig,Bayer Leverkusen,1.63234,0.141987,0.8188,0.1624,0.0188,Bundesliga,10,4,6,1,6,6,25.3846,16.88
19446,1643194,131,268,2022-10-29 13:30:00,3,2022,4,0,Wolfsburg,Bochum,2.58922,0.444056,0.8751,0.0925,0.0324,Bundesliga,20,11,7,2,7,2,10.5,11.8235
19447,1643196,133,121,2022-10-29 13:30:00,3,2022,2,1,VfB Stuttgart,Augsburg,3.12054,0.754506,0.8771,0.0862,0.0367,Bundesliga,29,11,8,4,9,5,15.0,15.375
19445,1643192,132,129,2022-10-29 16:30:00,3,2022,1,2,Eintracht Frankfurt,Borussia Dortmund,1.71027,0.730506,0.6221,0.2435,0.1344,Bundesliga,20,7,7,2,12,5,14.1111,11.12
19443,1643188,240,130,2022-10-30 14:30:00,3,2022,2,1,Union Berlin,Borussia M.Gladbach,1.28667,1.01241,0.4288,0.2938,0.2774,Bundesliga,14,7,5,3,1,1,37.5,12.1739
19448,1643198,124,135,2022-10-30 16:30:00,3,2022,0,2,Schalke 04,Freiburg,0.841369,2.25332,0.0803,0.1708,0.7489,Bundesliga,12,19,3,9,7,7,12.6429,8.2083
19444,1643190,134,120,2022-10-30 18:30:00,3,2022,1,1,FC Cologne,Hoffenheim,0.979672,0.778986,0.3676,0.3647,0.2677,Bundesliga,11,5,3,1,4,5,8.0,19.5238
19453,1643102,130,133,2022-11-04 18:30:00,3,2022,3,1,Borussia M.Gladbach,VfB Stuttgart,1.33462,1.46207,0.323,0.2771,0.3999,Bundesliga,13,14,6,4,9,5,10.8571,11.7826
19451,1643100,125,131,2022-11-05 14:30:00,3,2022,0,3,Mainz 05,Wolfsburg,1.24483,0.809102,0.4784,0.3099,0.2117,Bundesliga,15,10,3,3,13,5,13.4444,6.4667
19452,1643101,120,136,2022-11-05 14:30:00,3,2022,1,3,Hoffenheim,RasenBallsport Leipzig,1.16126,1.66347,0.2413,0.2648,0.4939,Bundesliga,11,17,3,8,1,9,20.0909,18.0435
19454,1643103,121,132,2022-11-05 14:30:00,3,2022,1,2,Augsburg,Eintracht Frankfurt,1.07354,1.31556,0.2822,0.3081,0.4097,Bundesliga,10,12,4,7,4,8,7.5714,8.8621
19455,1643104,122,117,2022-11-05 14:30:00,3,2022,2,3,Hertha Berlin,Bayern Munich,1.09255,2.23326,0.0985,0.2266,0.6749,Bundesliga,7,14,6,4,2,12,3.5862,11.4286
19457,1643202,129,268,2022-11-05 14:30:00,3,2022,3,0,Borussia Dortmund,Bochum,1.43174,0.496214,0.6811,0.2481,0.0708,Bundesliga,6,7,3,1,4,5,11.4828,12.1429
19456,1643105,123,124,2022-11-05 17:30:00,3,2022,2,1,Werder Bremen,Schalke 04,1.33073,1.35128,0.349,0.2863,0.3647,Bundesliga,11,19,5,3,5,9,6.875,9.6296
19458,1643204,119,240,2022-11-06 14:30:00,3,2022,5,0,Bayer Leverkusen,Union Berlin,1.7807,0.231839,0.8216,0.1514,0.027,Bundesliga,11,7,8,1,4,3,24.3529,15.9412
19450,1643099,135,134,2022-11-06 16:30:00,3,2022,2,0,Freiburg,FC Cologne,1.46258,0.995484,0.4767,0.2957,0.2276,Bundesliga,12,6,5,2,7,2,21.5,11.7
19464,1643117,131,129,2022-11-08 17:30:00,3,2022,2,0,Wolfsburg,Borussia Dortmund,2.9101,1.29685,0.7509,0.1438,0.1053,Bundesliga,17,21,8,6,8,8,12.25,18.6
19459,1643107,117,123,2022-11-08 19:30:00,3,2022,6,1,Bayern Munich,Werder Bremen,5.72728,1.44045,0.9856,0.012,0.0024,Bundesliga,21,6,10,2,8,3,21.8571,12.65
19465,1643119,268,130,2022-11-08 19:30:00,3,2022,2,1,Bochum,Borussia M.Gladbach,1.68574,0.766603,0.6312,0.2513,0.1175,Bundesliga,13,8,4,2,4,6,13.2667,9.6667
19466,1643121,133,122,2022-11-08 19:30:00,3,2022,2,1,VfB Stuttgart,Hertha Berlin,2.00216,1.05233,0.617,0.2155,0.1675,Bundesliga,17,11,7,4,11,3,18.8333,11.45
19462,1643113,134,119,2022-11-09 17:30:00,3,2022,1,2,FC Cologne,Bayer Leverkusen,1.38128,1.04474,0.4315,0.3021,0.2664,Bundesliga,19,10,8,3,11,1,22.0,11.8
19460,1643109,136,135,2022-11-09 19:30:00,3,2022,3,1,RasenBallsport Leipzig,Freiburg,3.28873,0.148116,0.9847,0.0139,0.0014,Bundesliga,16,3,8,2,9,5,14.6522,14.9375
19461,1643111,240,121,2022-11-09 19:30:00,3,2022,2,2,Union Berlin,Augsburg,1.84012,0.29444,0.811,0.1547,0.0343,Bundesliga,19,7,6,2,7,5,16.3846,11.6154
19463,1643115,132,120,2022-11-09 19:30:00,3,2022,4,2,Eintracht Frankfurt,Hoffenheim,3.78193,1.52829,0.8554,0.096,0.0486,Bundesliga,14,12,7,3,11,6,9.6129,15.1053
19467,1643123,124,125,2022-11-09 19:30:00,3,2022,1,0,Schalke 04,Mainz 05,1.97962,0.60888,0.7394,0.1788,0.0818,Bundesliga,14,11,4,1,7,5,5.2,6.1379
19472,1643133,130,129,2022-11-11 19:30:00,3,2022,4,2,Borussia M.Gladbach,Borussia Dortmund,2.64014,3.6823,0.1918,0.1813,0.6269,Bundesliga,11,19,6,10,5,11,10.6087,25.4615
19468,1643125,119,133,2022-11-12 14:30:00,3,2022,2,0,Bayer Leverkusen,VfB Stuttgart,1.88305,0.277105,0.8484,0.1277,0.0239,Bundesliga,12,7,3,1,8,4,10.2308,14.0
19471,1643131,120,131,2022-11-12 14:30:00,3,2022,1,2,Hoffenheim,Wolfsburg,1.42352,0.94899,0.4729,0.2848,0.2423,Bundesliga,22,6,8,3,8,3,24.8,6.4583
19473,1643135,121,268,2022-11-12 14:30:00,3,2022,0,1,Augsburg,Bochum,2.34583,1.13531,0.6985,0.1942,0.1073,Bundesliga,18,11,5,4,13,6,11.4444,8.2353
19474,1643137,122,134,2022-11-12 14:30:00,3,2022,2,0,Hertha Berlin,FC Cologne,2.13441,1.93705,0.4111,0.2663,0.3226,Bundesliga,16,10,8,3,3,5,9.65,9.6522
19476,1643141,123,136,2022-11-12 14:30:00,3,2022,1,2,Werder Bremen,RasenBallsport Leipzig,1.03468,2.1323,0.1084,0.2285,0.6631,Bundesliga,7,14,6,3,6,12,25.5455,15.7895
19475,1643139,124,117,2022-11-12 17:30:00,3,2022,0,2,Schalke 04,Bayern Munich,0.891772,1.65233,0.1692,0.2604,0.5704,Bundesliga,7,21,2,6,2,15,11.2857,20.6842
19470,1643129,125,132,2022-11-13 14:30:00,3,2022,1,1,Mainz 05,Eintracht Frankfurt,1.78634,1.39797,0.4372,0.3609,0.2019,Bundesliga,18,10,6,3,10,8,10.5385,18.3889
19469,1643127,135,240,2022-11-13 16:30:00,3,2022,4,1,Freiburg,Union Berlin,2.69015,1.65553,0.6721,0.2337,0.0942,Bundesliga,7,4,5,2,9,3,42.8182,9.75
19478,1643145,136,117,2023-01-20 19:30:00,3,2022,1,1,RasenBallsport Leipzig,Bayern Munich,1.03072,0.813529,0.3885,0.3888,0.2227,Bundesliga,10,7,3,2,10,4,9.3704,8.6512
19479,1643147,240,120,2023-01-21 14:30:00,3,2022,3,1,Union Berlin,Hoffenheim,2.48055,0.966541,0.771,0.1527,0.0763,Bundesliga,22,12,5,4,5,6,18.0714,11.4545
19482,1643153,132,124,2023-01-21 14:30:00,3,2022,3,0,Eintracht Frankfurt,Schalke 04,1.68109,2.37825,0.234,0.2184,0.5476,Bundesliga,12,19,3,4,6,7,6.3929,11.92
19483,1643155,131,135,2023-01-21 14:30:00,3,2022,6,0,Wolfsburg,Freiburg,2.88084,0.808738,0.8585,0.1015,0.04,Bundesliga,12,9,10,1,11,8,22.0667,12.1818
19484,1643157,268,122,2023-01-21 14:30:00,3,2022,3,1,Bochum,Hertha Berlin,1.67446,0.732458,0.6468,0.2296,0.1236,Bundesliga,10,11,3,2,1,5,8.35,6.12
19485,1643159,133,125,2023-01-21 14:30:00,3,2022,1,1,VfB Stuttgart,Mainz 05,1.8803,1.38032,0.4874,0.2751,0.2375,Bundesliga,16,13,4,2,6,2,14.7917,8.3548
19480,1643149,134,123,2023-01-21 17:30:00,3,2022,7,1,FC Cologne,Werder Bremen,3.1904,0.252782,0.9531,0.0401,0.0068,Bundesliga,15,5,7,2,14,6,8.5938,14.4348
19477,1643143,129,121,2023-01-22 14:30:00,3,2022,4,3,Borussia Dortmund,Augsburg,3.27016,1.92914,0.6743,0.1619,0.1638,Bundesliga,27,14,10,4,14,7,16.4286,8.4
19481,1643151,130,119,2023-01-22 16:30:00,3,2022,2,3,Borussia M.Gladbach,Bayer Leverkusen,0.993895,1.68471,0.193,0.2553,0.5517,Bundesliga,15,13,8,6,6,9,24.8333,9.2581
19493,1643175,124,136,2023-01-24 17:30:00,3,2022,1,6,Schalke 04,RasenBallsport Leipzig,0.503614,4.23438,0.0033,0.0181,0.9786,Bundesliga,9,21,1,14,2,12,10.0,13.75
19486,1643161,117,134,2023-01-24 19:30:00,3,2022,1,1,Bayern Munich,FC Cologne,1.4893,0.782641,0.5312,0.3012,0.1676,Bundesliga,25,3,7,1,13,2,16.2069,4.7619
19490,1643169,120,133,2023-01-24 19:30:00,3,2022,2,2,Hoffenheim,VfB Stuttgart,1.82139,0.658333,0.688,0.212,0.1,Bundesliga,14,8,6,4,11,2,28.0,8.5484
19492,1643173,122,131,2023-01-24 19:30:00,3,2022,0,5,Hertha Berlin,Wolfsburg,0.572863,2.94882,0.0191,0.0781,0.9028,Bundesliga,8,17,2,7,3,10,7.125,10.8571
19489,1643167,125,129,2023-01-25 17:30:00,3,2022,1,2,Mainz 05,Borussia Dortmund,0.84968,1.15874,0.253,0.3009,0.4461,Bundesliga,12,11,4,6,5,8,11.0526,12.3
19487,1643163,119,268,2023-01-25 19:30:00,3,2022,2,0,Bayer Leverkusen,Bochum,1.8906,0.821758,0.6796,0.2142,0.1062,Bundesliga,11,10,4,1,9,13,8.4667,11.3846
19488,1643165,135,132,2023-01-25 19:30:00,3,2022,1,1,Freiburg,Eintracht Frankfurt,1.78609,0.261869,0.8159,0.1558,0.0283,Bundesliga,13,4,5,2,17,4,8.4348,11.8929
19491,1643171,121,130,2023-01-25 19:30:00,3,2022,1,0,Augsburg,Borussia M.Gladbach,0.869679,0.512384,0.4016,0.3844,0.214,Bundesliga,14,7,4,2,5,3,12.0,19.9375
19494,1643177,123,240,2023-01-25 19:30:00,3,2022,1,2,Werder Bremen,Union Berlin,0.566574,1.05412,0.1863,0.3288,0.4849,Bundesliga,9,9,4,5,11,1,12.9583,16.3846
19497,1643183,136,133,2023-01-27 19:30:00,3,2022,2,1,RasenBallsport Leipzig,VfB Stuttgart,1.59146,1.86965,0.2914,0.2704,0.4382,Bundesliga,10,12,4,4,4,4,21.7222,11.2258
19498,1643185,135,121,2023-01-28 14:30:00,3,2022,3,1,Freiburg,Augsburg,1.92228,2.00438,0.3404,0.2682,0.3914,Bundesliga,14,15,10,4,10,13,9.2727,10.9167
19499,1643187,125,268,2023-01-28 14:30:00,3,2022,5,2,Mainz 05,Bochum,2.86841,0.912111,0.8471,0.108,0.0449,Bundesliga,14,15,7,4,6,5,9.5333,9.3462
19500,1643189,120,130,2023-01-28 14:30:00,3,2022,1,4,Hoffenheim,Borussia M.Gladbach,1.96043,1.79941,0.396,0.2896,0.3144,Bundesliga,15,9,5,5,11,7,12.0,8.4194
19501,1643191,122,240,2023-01-28 14:30:00,3,2022,0,2,Hertha Berlin,Union Berlin,0.46457,0.884274,0.1561,0.3589,0.485,Bundesliga,10,7,3,3,11,3,6.7586,9.8889
19503,1643195,123,131,2023-01-28 14:30:00,3,2022,2,1,Werder Bremen,Wolfsburg,1.80059,0.696581,0.68,0.2248,0.0952,Bundesliga,14,9,5,3,11,14,9.5,10.1071
19495,1643179,117,132,2023-01-28 17:30:00,3,2022,1,1,Bayern Munich,Eintracht Frankfurt,1.38005,0.882875,0.4942,0.2923,0.2135,Bundesliga,14,8,5,1,12,4,22.05,8.375
19502,1643193,124,134,2023-01-29 14:30:00,3,2022,0,0,Schalke 04,FC Cologne,1.11694,0.329216,0.5952,0.3124,0.0924,Bundesliga,17,6,2,0,6,3,9.85,8.0435
19496,1643181,119,129,2023-01-29 16:30:00,3,2022,0,2,Bayer Leverkusen,Borussia Dortmund,1.84499,0.977834,0.5881,0.2513,0.1606,Bundesliga,21,7,6,2,2,4,9.6,12.2273
19511,1643208,121,119,2023-02-03 19:30:00,3,2022,1,0,Augsburg,Bayer Leverkusen,0.924397,0.461505,0.4839,0.3517,0.1644,Bundesliga,10,13,5,4,2,6,10.6667,10.6286
19504,1643197,129,135,2023-02-04 14:30:00,3,2022,5,1,Borussia Dortmund,Freiburg,2.10421,0.243795,0.8403,0.1338,0.0259,Bundesliga,25,6,9,3,13,2,21.6,4.9565
19505,1643199,240,125,2023-02-04 14:30:00,3,2022,2,1,Union Berlin,Mainz 05,0.978155,1.09283,0.2561,0.401,0.3429,Bundesliga,9,12,5,5,4,9,14.0667,12.7778
19506,1643201,134,136,2023-02-04 14:30:00,3,2022,0,0,FC Cologne,RasenBallsport Leipzig,0.607143,1.00025,0.2009,0.3492,0.4499,Bundesliga,9,7,0,2,7,2,9.2083,12.8214
19508,1643205,132,122,2023-02-04 14:30:00,3,2022,3,0,Eintracht Frankfurt,Hertha Berlin,2.00234,0.93959,0.6727,0.2038,0.1235,Bundesliga,10,15,4,3,9,5,16.16,12.65
19510,1643207,268,120,2023-02-04 14:30:00,3,2022,5,2,Bochum,Hoffenheim,2.74719,0.82308,0.829,0.1247,0.0463,Bundesliga,16,9,10,4,7,10,7.5,7.4074
19507,1643203,130,124,2023-02-04 17:30:00,3,2022,0,0,Borussia M.Gladbach,Schalke 04,1.12913,1.18272,0.3355,0.3033,0.3612,Bundesliga,18,19,4,5,4,4,7.5556,14.3125
19512,1643209,133,123,2023-02-05 14:30:00,3,2022,0,2,VfB Stuttgart,Werder Bremen,1.48817,0.45062,0.6769,0.2303,0.0928,Bundesliga,17,9,5,3,3,3,9.4375,13.8125
19509,1643206,131,117,2023-02-05 16:30:00,3,2022,2,4,Wolfsburg,Bayern Munich,2.39463,0.568665,0.813,0.1378,0.0492,Bundesliga,22,9,5,4,18,5,21.6154,8.2632
19520,1643237,124,131,2023-02-10 19:30:00,3,2022,0,0,Schalke 04,Wolfsburg,0.999355,1.39713,0.225,0.2903,0.4847,Bundesliga,20,8,5,2,3,4,5.5652,7.8125
19513,1643210,117,268,2023-02-11 14:30:00,3,2022,3,0,Bayern Munich,Bochum,4.37602,0.242356,0.9902,0.0085,0.0013,Bundesliga,23,7,12,1,18,1,10.0882,12.8462
19515,1643212,135,133,2023-02-11 14:30:00,3,2022,2,1,Freiburg,VfB Stuttgart,2.21054,1.02739,0.7225,0.1825,0.095,Bundesliga,9,15,5,3,8,5,19.8462,11.0435
19517,1643214,125,121,2023-02-11 14:30:00,3,2022,3,1,Mainz 05,Augsburg,4.00745,1.45453,0.8895,0.0754,0.0351,Bundesliga,16,12,8,3,10,2,9.8333,6.2963
19518,1643231,120,119,2023-02-11 14:30:00,3,2022,1,3,Hoffenheim,Bayer Leverkusen,0.781599,1.47655,0.1667,0.2716,0.5617,Bundesliga,11,12,6,4,5,4,11.6923,8.4324
19521,1643240,123,129,2023-02-11 14:30:00,3,2022,0,2,Werder Bremen,Borussia Dortmund,0.587473,2.66556,0.0318,0.0994,0.8688,Bundesliga,9,18,4,9,2,8,10.2857,14.6364
19514,1643211,136,240,2023-02-11 17:30:00,3,2022,1,2,RasenBallsport Leipzig,Union Berlin,0.891399,1.04126,0.2467,0.3882,0.3651,Bundesliga,10,6,2,3,4,3,17.625,12.8571
19519,1643234,122,130,2023-02-12 14:30:00,3,2022,4,1,Hertha Berlin,Borussia M.Gladbach,2.64788,0.421257,0.9074,0.0748,0.0178,Bundesliga,18,8,6,3,6,6,6.1,11.275
19516,1643213,134,132,2023-02-12 16:30:00,3,2022,3,0,FC Cologne,Eintracht Frankfurt,1.72186,0.368809,0.7939,0.1653,0.0408,Bundesliga,8,6,4,1,2,5,14.3529,10.3636
19529,1643260,121,120,2023-02-17 19:30:00,3,2022,1,0,Augsburg,Hoffenheim,1.48158,0.446218,0.7446,0.2084,0.047,Bundesliga,13,8,3,2,5,4,10.7778,11.2917
19525,1643252,130,117,2023-02-18 14:30:00,3,2022,3,2,Borussia M.Gladbach,Bayern Munich,2.26574,1.22226,0.6348,0.2043,0.1609,Bundesliga,16,13,7,5,14,7,17.7,8.0526
19527,1643256,131,136,2023-02-18 14:30:00,3,2022,0,3,Wolfsburg,RasenBallsport Leipzig,0.26411,3.04805,0.0077,0.0441,0.9482,Bundesliga,7,16,2,5,3,12,8.5882,12.4483
19528,1643258,268,135,2023-02-18 14:30:00,3,2022,0,2,Bochum,Freiburg,1.40839,2.39926,0.1751,0.2079,0.617,Bundesliga,16,18,6,5,6,7,5.8929,5.5429
19530,1643262,133,134,2023-02-18 14:30:00,3,2022,3,0,VfB Stuttgart,FC Cologne,1.69842,0.452073,0.7228,0.2028,0.0744,Bundesliga,17,12,7,4,7,5,7.0714,12.2727
19526,1643254,132,123,2023-02-18 17:30:00,3,2022,2,0,Eintracht Frankfurt,Werder Bremen,2.08148,0.150794,0.8946,0.0925,0.0129,Bundesliga,11,3,6,0,6,2,13.2917,14.1379
19524,1643249,240,124,2023-02-19 14:30:00,3,2022,0,0,Union Berlin,Schalke 04,0.827192,0.385916,0.4759,0.3805,0.1436,Bundesliga,9,8,4,2,5,5,9.85,6.1875
19522,1643243,129,122,2023-02-19 16:30:00,3,2022,4,1,Borussia Dortmund,Hertha Berlin,2.34937,1.41428,0.6233,0.217,0.1597,Bundesliga,12,16,5,9,3,5,14.0417,9.1905
19523,1643246,119,125,2023-02-19 18:30:00,3,2022,2,3,Bayer Leverkusen,Mainz 05,3.01434,2.00397,0.6251,0.1992,0.1757,Bundesliga,21,12,7,7,8,10,9.5758,5.7647
19535,1643272,125,130,2023-02-24 19:30:00,3,2022,4,0,Mainz 05,Borussia M.Gladbach,2.95117,0.718556,0.8832,0.0867,0.0301,Bundesliga,14,9,8,2,10,4,12.75,10.5385
19532,1643266,136,132,2023-02-25 14:30:00,3,2022,2,1,RasenBallsport Leipzig,Eintracht Frankfurt,1.89992,0.85563,0.6559,0.2078,0.1363,Bundesliga,10,7,5,4,16,3,8.881,14.7619
19534,1643270,134,131,2023-02-25 14:30:00,3,2022,0,2,FC Cologne,Wolfsburg,1.03484,1.00016,0.3182,0.353,0.3288,Bundesliga,13,7,5,4,3,7,10.8846,7.0769
19536,1643274,120,129,2023-02-25 14:30:00,3,2022,0,1,Hoffenheim,Borussia Dortmund,0.873677,2.75881,0.0578,0.1333,0.8089,Bundesliga,11,24,3,12,6,14,10.6111,8.129
19537,1643276,122,121,2023-02-25 14:30:00,3,2022,2,0,Hertha Berlin,Augsburg,0.452901,0.405958,0.2623,0.507,0.2307,Bundesliga,11,8,3,1,3,4,6.2083,7.5
19539,1643280,123,268,2023-02-25 14:30:00,3,2022,3,0,Werder Bremen,Bochum,1.17524,0.396228,0.5852,0.3093,0.1055,Bundesliga,11,7,6,1,3,8,8.7647,6.9545
19538,1643278,124,133,2023-02-25 17:30:00,3,2022,2,1,Schalke 04,VfB Stuttgart,1.86618,1.66843,0.4201,0.2659,0.314,Bundesliga,12,17,6,5,2,2,4.6296,14.0952
19533,1643268,135,119,2023-02-26 14:30:00,3,2022,1,1,Freiburg,Bayer Leverkusen,1.288,2.0609,0.1695,0.2655,0.565,Bundesliga,9,18,4,4,0,4,11.5714,12.6552
19531,1643264,117,240,2023-02-26 16:30:00,3,2022,3,0,Bayern Munich,Union Berlin,3.86403,0.212984,0.9826,0.0154,0.002,Bundesliga,20,3,9,0,22,6,26.5625,6.6667
19540,1643282,129,136,2023-03-03 19:30:00,3,2022,2,1,Borussia Dortmund,RasenBallsport Leipzig,1.12897,2.19847,0.1092,0.2298,0.661,Bundesliga,8,17,3,6,3,6,6.7647,20.1176
19542,1643286,240,134,2023-03-04 14:30:00,3,2022,0,0,Union Berlin,FC Cologne,0.456889,0.798698,0.1807,0.3912,0.4281,Bundesliga,8,10,2,4,14,3,12.3077,14.5455
19543,1643288,125,120,2023-03-04 14:30:00,3,2022,1,0,Mainz 05,Hoffenheim,1.03595,0.616344,0.458,0.3311,0.2109,Bundesliga,16,15,6,3,12,6,6.0,7.88
19544,1643290,130,135,2023-03-04 14:30:00,3,2022,0,0,Borussia M.Gladbach,Freiburg,1.11415,0.286316,0.6267,0.2939,0.0794,Bundesliga,9,8,4,3,9,7,13.8696,15.3333
19546,1643294,268,124,2023-03-04 14:30:00,3,2022,0,2,Bochum,Schalke 04,0.926001,0.873349,0.3479,0.3647,0.2874,Bundesliga,7,10,4,4,4,3,11.3889,3.0
19547,1643296,121,123,2023-03-04 14:30:00,3,2022,2,1,Augsburg,Werder Bremen,0.493189,1.68845,0.0919,0.2231,0.685,Bundesliga,9,20,5,7,4,10,9.0435,17.1053
19548,1643298,133,117,2023-03-04 17:30:00,3,2022,1,2,VfB Stuttgart,Bayern Munich,0.596921,2.55612,0.0421,0.1143,0.8436,Bundesliga,11,14,4,6,3,11,9.1667,14.5556
19541,1643284,119,122,2023-03-05 14:30:00,3,2022,4,1,Bayer Leverkusen,Hertha Berlin,2.2646,0.957931,0.716,0.2018,0.0822,Bundesliga,16,7,9,2,12,1,17.68,12.7143
19545,1643292,131,132,2023-03-05 16:30:00,3,2022,2,2,Wolfsburg,Eintracht Frankfurt,1.7728,1.18348,0.521,0.2599,0.2191,Bundesliga,12,10,7,2,15,4,13.7273,14.0625
19552,1643306,134,268,2023-03-10 19:30:00,3,2022,0,2,FC Cologne,Bochum,0.585398,1.73391,0.0803,0.1928,0.7269,Bundesliga,11,9,5,3,9,4,13.8947,6.15
19549,1643300,117,121,2023-03-11 14:30:00,3,2022,5,3,Bayern Munich,Augsburg,2.49393,2.48124,0.3872,0.225,0.3878,Bundesliga,23,13,8,6,14,3,13.6154,7.75
19550,1643302,136,130,2023-03-11 14:30:00,3,2022,3,0,RasenBallsport Leipzig,Borussia M.Gladbach,2.26747,1.44596,0.5957,0.2383,0.166,Bundesliga,14,7,9,3,11,2,24.1875,8.75
19553,1643308,132,133,2023-03-11 14:30:00,3,2022,1,1,Eintracht Frankfurt,VfB Stuttgart,0.525223,0.434277,0.2988,0.4725,0.2287,Bundesliga,10,10,1,4,9,4,10.7273,8.9677
19555,1643312,122,125,2023-03-11 14:30:00,3,2022,1,1,Hertha Berlin,Mainz 05,1.61723,0.388401,0.763,0.1868,0.0502,Bundesliga,11,6,4,3,1,5,4.32,13.6471
19556,1643314,124,129,2023-03-11 17:30:00,3,2022,2,2,Schalke 04,Borussia Dortmund,1.52455,1.2204,0.469,0.2929,0.2381,Bundesliga,10,19,4,7,4,6,8.6111,10.1563
19551,1643304,135,120,2023-03-12 14:30:00,3,2022,2,1,Freiburg,Hoffenheim,0.452025,1.16149,0.1237,0.3106,0.5657,Bundesliga,9,12,3,1,1,7,9.4828,7.1364
19557,1643316,123,119,2023-03-12 16:30:00,3,2022,2,3,Werder Bremen,Bayer Leverkusen,1.70833,1.21761,0.5068,0.274,0.2192,Bundesliga,12,14,6,5,16,5,30.7,9.2069
19554,1643310,131,240,2023-03-12 18:30:00,3,2022,1,1,Wolfsburg,Union Berlin,1.33065,1.22513,0.3671,0.3112,0.3217,Bundesliga,15,12,6,2,6,3,17.8824,12.3571
19563,1643328,130,123,2023-03-17 19:30:00,3,2022,2,2,Borussia M.Gladbach,Werder Bremen,3.68386,0.764773,0.9316,0.0487,0.0197,Bundesliga,21,8,9,3,5,8,13.9167,7.9167
19562,1643326,120,122,2023-03-18 14:30:00,3,2022,3,1,Hoffenheim,Hertha Berlin,2.61296,0.807728,0.8409,0.1119,0.0472,Bundesliga,14,12,7,5,6,5,10.5,9.6842
19564,1643330,268,136,2023-03-18 14:30:00,3,2022,1,0,Bochum,RasenBallsport Leipzig,1.31052,1.92026,0.2278,0.2721,0.5001,Bundesliga,8,22,2,8,4,13,9.0625,12.6154
19565,1643332,121,124,2023-03-18 14:30:00,3,2022,1,1,Augsburg,Schalke 04,0.395653,1.68365,0.0504,0.1923,0.7573,Bundesliga,9,15,3,4,3,11,3.7667,7.3636
19566,1643334,133,131,2023-03-18 14:30:00,3,2022,0,1,VfB Stuttgart,Wolfsburg,0.471275,0.6744,0.2178,0.4169,0.3653,Bundesliga,12,9,2,3,2,8,14.619,7.7407
19558,1643318,129,134,2023-03-18 17:30:00,3,2022,6,1,Borussia Dortmund,FC Cologne,3.37102,1.46899,0.8326,0.1154,0.052,Bundesliga,12,11,8,5,15,4,17.5714,13.2273
19560,1643322,240,132,2023-03-19 14:30:00,3,2022,2,0,Union Berlin,Eintracht Frankfurt,1.23036,2.20535,0.1584,0.2198,0.6218,Bundesliga,14,19,3,5,1,8,9.5333,9.0645
19559,1643320,119,117,2023-03-19 16:30:00,3,2022,2,1,Bayer Leverkusen,Bayern Munich,1.85014,1.10651,0.6032,0.245,0.1518,Bundesliga,11,11,5,6,2,6,6.8205,17.3333
19561,1643324,125,135,2023-03-19 18:30:00,3,2022,1,1,Mainz 05,Freiburg,1.57837,1.35257,0.4116,0.2909,0.2975,Bundesliga,10,11,5,5,5,6,9.4211,7.1
19570,1643222,132,268,2023-03-31 19:30:00,3,2022,1,1,Eintracht Frankfurt,Bochum,3.09855,1.15016,0.8228,0.1278,0.0494,Bundesliga,20,7,7,2,18,4,18.1667,4.8095
19567,1643216,240,133,2023-04-01 13:30:00,3,2022,3,0,Union Berlin,VfB Stuttgart,1.70372,2.62164,0.1857,0.2209,0.5934,Bundesliga,12,17,5,8,5,2,9.125,27.5
19568,1643218,135,122,2023-04-01 13:30:00,3,2022,1,1,Freiburg,Hertha Berlin,0.862445,2.08511,0.1164,0.1928,0.6908,Bundesliga,16,10,8,3,3,5,18.1333,12.9444
19571,1643224,131,121,2023-04-01 13:30:00,3,2022,2,2,Wolfsburg,Augsburg,3.93815,0.918055,0.9329,0.0513,0.0158,Bundesliga,23,5,5,2,5,2,21.3158,9.25
19572,1643226,124,119,2023-04-01 13:30:00,3,2022,0,3,Schalke 04,Bayer Leverkusen,0.976664,3.28042,0.0277,0.0826,0.8897,Bundesliga,12,18,3,10,6,9,10.5556,5.4595
19575,1643338,136,125,2023-04-01 13:30:00,3,2022,0,3,RasenBallsport Leipzig,Mainz 05,0.584058,2.54838,0.0406,0.1168,0.8426,Bundesliga,12,19,3,7,2,6,15.8462,8.0588
19574,1643336,117,129,2023-04-01 16:30:00,3,2022,4,2,Bayern Munich,Borussia Dortmund,3.10094,1.57525,0.7629,0.1539,0.0832,Bundesliga,16,10,9,4,11,9,16.4545,12.7692
