team_id,team_title,match_date,home_away,xG,xGA,npxG,npxGA,ppda_att,ppda_def,ppda_allowed_att,ppda_allowed_def,deep,deep_allowed,scored,missed,xpts,result,wins,draws,loses,pts,npxGD,league,year
121,Augsburg,2021-03-12 19:30:00,h,1.14857,2.30606,1.14857,1.54829,384,16,193,24,3,11,3,1,0.5912999999999999,w,1,0,0,3,-0.3997199999999998,Bundesliga,2020
121,Augsburg,2021-03-21 17:00:00,a,0.821272,2.06607,0.821272,2.06607,266,15,163,27,5,3,0,2,0.49,l,0,0,1,0,-1.2447979999999998,Bundesliga,2020
121,Augsburg,2021-04-03 13:30:00,h,0.560474,0.754596,0.560474,0.754596,385,18,167,25,1,13,2,1,1.1183,w,1,0,0,3,-0.194122,Bundesliga,2020
121,Augsburg,2021-04-11 13:30:00,a,1.14952,0.858301,1.14952,0.858301,268,24,282,23,8,6,0,1,1.583,l,0,0,1,0,0.2912190000000001,Bundesliga,2020
121,Augsburg,2021-04-17 13:30:00,h,0.752755,0.824002,0.752755,0.824002,249,23,274,27,3,6,0,0,1.2744,d,0,1,0,1,-0.071247,Bundesliga,2020
121,Augsburg,2021-04-20 18:30:00,a,1.41189,1.16892,0.654113,1.16892,327,14,205,29,2,4,0,2,1.5492,l,0,0,1,0,-0.5148069999999999,Bundesliga,2020
121,Augsburg,2021-04-23 18:30:00,h,1.84086,1.82475,1.84086,1.82475,218,26,252,17,6,8,2,3,1.3927,l,0,0,1,0,0.0161099999999998,Bundesliga,2020
121,Augsburg,2021-05-07 18:30:00,a,2.11055,1.62191,2.11055,1.62191,327,26,179,24,8,8,1,2,1.7306,l,0,0,1,0,0.4886399999999999,Bundesliga,2020
121,Augsburg,2021-05-15 13:30:00,h,1.70665,0.602641,0.94887,0.602641,278,20,97,15,3,8,2,0,2.2859000000000003,w,1,0,0,3,0.346229,Bundesliga,2020
121,Augsburg,2021-05-22 13:30:00,a,1.73838,4.85963,0.980606,4.85963,327,17,134,18,2,23,2,5,0.0960999999999999,l,0,0,1,0,-3.879024,Bundesliga,2020
122,Hertha Berlin,2020-09-19 13:30:00,a,2.05406,0.495892,2.05406,0.495892,163,34,266,22,3,6,4,1,2.4869999999999997,w,1,0,0,3,1.5581680000000002,Bundesliga,2020
122,Hertha Berlin,2020-09-25 18:30:00,h,1.55994,1.62111,1.55994,0.863333,215,16,316,20,3,6,1,3,1.3124,l,0,0,1,0,0.6966070000000001,Bundesliga,2020
122,Hertha Berlin,2020-10-04 16:00:00,a,1.24509,3.99311,1.24509,3.23533,280,23,157,38,1,11,3,4,0.1261,l,0,0,1,0,-1.99024,Bundesliga,2020
122,Hertha Berlin,2020-10-17 13:30:00,h,1.42805,1.40822,1.42805,1.40822,135,25,329,25,10,1,0,2,1.3388,l,0,0,1,0,0.01983,Bundesliga,2020
122,Hertha Berlin,2020-10-24 13:30:00,a,0.802136,2.68523,0.802136,1.92745,224,24,117,20,6,18,1,2,0.2754999999999999,l,0,0,1,0,-1.125314,Bundesliga,2020
122,Hertha Berlin,2020-11-01 17:00:00,h,1.25246,0.397923,1.25246,0.397923,187,15,212,34,5,7,1,1,2.0895,d,0,1,0,1,0.8545369999999999,Bundesliga,2020
122,Hertha Berlin,2020-11-07 14:30:00,a,2.51682,0.350601,1.75904,0.350601,271,20,311,33,5,3,3,0,2.7982,w,1,0,0,3,1.408439,Bundesliga,2020
122,Hertha Berlin,2020-11-21 19:30:00,h,1.20761,2.83449,0.449831,2.83449,333,31,263,32,3,11,2,5,0.39,l,0,0,1,0,-2.384659,Bundesliga,2020
122,Hertha Berlin,2020-11-29 14:30:00,a,0.517533,1.04196,0.517533,1.04196,294,24,220,32,3,2,0,0,0.8397,d,0,1,0,1,-0.524427,Bundesliga,2020
122,Hertha Berlin,2020-12-04 19:30:00,h,0.768378,0.268079,0.768378,0.268079,143,25,427,16,4,4,3,1,1.8476,w,1,0,0,3,0.500299,Bundesliga,2020
122,Hertha Berlin,2020-12-12 14:30:00,a,0.36509,1.35982,0.36509,1.35982,233,20,223,21,4,6,1,1,0.4784,d,0,1,0,1,-0.99473,Bundesliga,2020
122,Hertha Berlin,2020-12-15 19:30:00,h,0.490128,0.742962,0.490128,0.742962,131,25,381,22,7,4,0,0,0.9695,d,0,1,0,1,-0.252834,Bundesliga,2020
122,Hertha Berlin,2020-12-20 14:30:00,a,1.03828,2.96729,1.03828,2.20951,132,26,316,24,5,8,1,4,0.2501,l,0,0,1,0,-1.1712299999999998,Bundesliga,2020
122,Hertha Berlin,2021-01-02 17:30:00,h,2.06576,0.717925,2.06576,0.717925,145,20,286,26,9,2,3,0,2.3644,w,1,0,0,3,1.347835,Bundesliga,2020
122,Hertha Berlin,2021-01-10 17:00:00,a,0.603143,0.623296,0.603143,0.623296,191,27,237,21,3,1,0,1,1.2886000000000002,l,0,0,1,0,-0.0201529999999999,Bundesliga,2020
122,Hertha Berlin,2021-01-16 14:30:00,a,0.419961,0.336553,0.419961,0.336553,237,30,254,22,5,3,0,0,1.3094,d,0,1,0,1,0.0834079999999999,Bundesliga,2020
122,Hertha Berlin,2021-01-19 19:30:00,h,1.33502,1.07527,0.577241,1.07527,178,24,302,21,8,2,0,3,1.595,l,0,0,1,0,-0.4980289999999999,Bundesliga,2020
122,Hertha Berlin,2021-01-23 17:30:00,h,1.99787,1.39323,1.24033,0.635531,142,22,275,17,9,1,1,4,1.8303,l,0,0,1,0,0.604799,Bundesliga,2020
122,Hertha Berlin,2021-01-30 14:30:00,a,0.381451,1.78331,0.381451,1.02562,294,19,189,30,4,9,1,3,0.3036,l,0,0,1,0,-0.644169,Bundesliga,2020
122,Hertha Berlin,2021-02-05 19:30:00,h,1.24698,1.8015,1.24698,1.04373,290,22,193,28,3,10,0,1,0.9409,l,0,0,1,0,0.2032499999999999,Bundesliga,2020
122,Hertha Berlin,2021-02-13 14:30:00,a,0.832358,1.3857,0.832358,1.3857,287,35,274,37,3,7,1,1,0.9013,d,0,1,0,1,-0.5533419999999999,Bundesliga,2020
122,Hertha Berlin,2021-02-21 14:30:00,h,0.859063,1.16338,0.859063,1.16338,243,22,270,15,5,7,0,3,1.0861,l,0,0,1,0,-0.304317,Bundesliga,2020
122,Hertha Berlin,2021-02-27 14:30:00,a,1.18868,0.620957,1.18868,0.620957,285,23,183,18,3,6,0,2,1.9121,l,0,0,1,0,0.567723,Bundesliga,2020
122,Hertha Berlin,2021-03-06 14:30:00,h,2.68531,0.836158,1.92753,0.836158,136,28,320,22,9,2,2,1,2.6578000000000004,w,1,0,0,3,1.091372,Bundesliga,2020
122,Hertha Berlin,2021-03-13 17:30:00,a,0.0761441,1.93335,0.0761441,1.93335,477,10,167,19,3,12,0,2,0.112,l,0,0,1,0,-1.8572059,Bundesliga,2020
122,Hertha Berlin,2021-03-21 14:30:00,h,2.00238,2.00246,2.00238,2.00246,325,23,86,26,9,10,3,0,1.3834,w,1,0,0,3,-8.000000000008001e-05,Bundesliga,2020
122,Hertha Berlin,2021-04-04 16:00:00,a,0.850228,0.801212,0.0924508,0.801212,293,10,234,19,1,3,1,1,1.4355,d,0,1,0,1,-0.7087612000000001,Bundesliga,2020
122,Hertha Berlin,2021-04-10 13:30:00,h,1.41784,1.24723,1.41784,0.489458,205,21,328,17,10,6,2,2,1.4430999999999998,d,0,1,0,1,0.928382,Bundesliga,2020
122,Hertha Berlin,2021-05-03 18:00:00,a,1.54384,2.8172,1.54384,2.8172,270,18,222,26,5,4,1,1,0.5572,d,0,1,0,1,-1.27336,Bundesliga,2020
122,Hertha Berlin,2021-05-06 16:30:00,h,2.03873,0.850618,2.03873,0.850618,379,18,223,28,4,6,3,0,2.299,w,1,0,0,3,1.1881120000000005,Bundesliga,2020
122,Hertha Berlin,2021-05-09 16:00:00,h,0.757903,0.501126,0.757903,0.501126,165,17,388,18,6,4,0,0,1.5798,d,0,1,0,1,0.256777,Bundesliga,2020
122,Hertha Berlin,2021-05-12 16:00:00,a,1.48104,1.07359,1.48104,1.07359,247,22,309,9,5,1,2,1,1.6656,w,1,0,0,3,0.4074499999999998,Bundesliga,2020
122,Hertha Berlin,2021-05-15 13:30:00,h,0.0752744,1.65371,0.0752744,1.65371,270,15,193,24,3,6,0,0,0.1421,d,0,1,0,1,-1.5784356,Bundesliga,2020
122,Hertha Berlin,2021-05-22 13:30:00,a,1.60949,1.90885,1.60949,1.90885,309,14,292,23,4,19,1,2,1.1970999999999998,l,0,0,1,0,-0.2993599999999998,Bundesliga,2020
123,Werder Bremen,2020-09-19 13:30:00,h,0.495892,2.05406,0.495892,2.05406,266,22,163,34,6,3,1,4,0.3489,l,0,0,1,0,-1.5581680000000002,Bundesliga,2020
123,Werder Bremen,2020-09-26 16:30:00,a,3.10437,1.67597,2.34668,1.67597,303,32,87,22,4,3,3,1,2.3402999999999996,w,1,0,0,3,0.6707100000000001,Bundesliga,2020
123,Werder Bremen,2020-10-03 13:30:00,h,0.346071,1.02247,0.346071,1.02247,391,19,154,20,5,7,1,0,0.6454,w,1,0,0,3,-0.676399,Bundesliga,2020
123,Werder Bremen,2020-10-17 13:30:00,a,1.6646,1.05894,0.90682,1.05894,311,23,190,21,2,14,1,1,1.8842000000000003,d,0,1,0,1,-0.15212,Bundesliga,2020
123,Werder Bremen,2020-10-25 17:00:00,h,0.229596,0.870978,0.229596,0.870978,257,16,297,23,1,5,1,1,0.6536,d,0,1,0,1,-0.641382,Bundesliga,2020
123,Werder Bremen,2020-10-31 14:30:00,a,0.733652,2.49235,0.733652,2.49235,405,13,131,26,1,8,1,1,0.3283999999999999,d,0,1,0,1,-1.758698,Bundesliga,2020
123,Werder Bremen,2020-11-06 19:30:00,h,1.35118,0.399372,0.5934,0.399372,184,32,429,18,6,2,1,1,2.2982,d,0,1,0,1,0.194028,Bundesliga,2020
123,Werder Bremen,2020-11-21 14:30:00,a,1.63104,1.6736,1.63104,1.6736,266,16,129,33,4,18,1,1,1.3489,d,0,1,0,1,-0.0425599999999999,Bundesliga,2020
123,Werder Bremen,2020-11-27 19:30:00,a,0.860897,1.53686,0.860897,1.53686,350,19,236,25,4,12,3,5,0.7857000000000001,l,0,0,1,0,-0.6759629999999999,Bundesliga,2020
123,Werder Bremen,2020-12-06 14:30:00,h,0.647875,2.13261,0.647875,1.37483,301,36,313,29,4,5,1,2,0.2814,l,0,0,1,0,-0.726955,Bundesliga,2020
123,Werder Bremen,2020-12-12 14:30:00,a,0.599394,2.40107,0.599394,1.64329,341,19,316,35,3,6,0,2,0.2454,l,0,0,1,0,-1.043896,Bundesliga,2020
123,Werder Bremen,2020-12-15 19:30:00,h,0.14594,3.37771,0.14594,2.39074,326,22,293,23,3,11,1,2,0.0094,l,0,0,1,0,-2.2448,Bundesliga,2020
123,Werder Bremen,2020-12-19 14:30:00,a,1.30319,0.388426,1.30319,0.388426,252,27,355,26,2,2,1,0,2.2108,w,1,0,0,3,0.914764,Bundesliga,2020
123,Werder Bremen,2021-01-02 14:30:00,h,1.0178,1.30377,1.0178,1.30377,185,26,320,21,3,4,0,2,1.065,l,0,0,1,0,-0.28597,Bundesliga,2020
123,Werder Bremen,2021-01-09 14:30:00,a,0.481943,0.588228,0.481943,0.588228,394,18,115,31,2,7,1,1,1.2294,d,0,1,0,1,-0.1062849999999999,Bundesliga,2020
123,Werder Bremen,2021-01-16 14:30:00,h,1.20083,0.943511,1.20083,0.943511,308,18,268,26,6,3,2,0,1.5694,w,1,0,0,3,0.2573190000000001,Bundesliga,2020
123,Werder Bremen,2021-01-19 17:30:00,a,0.813286,0.645527,0.813286,0.645527,336,10,256,30,4,7,0,1,1.4889,l,0,0,1,0,0.167759,Bundesliga,2020
123,Werder Bremen,2021-01-23 17:30:00,a,1.39323,1.99787,0.635531,1.24033,275,17,142,22,1,9,4,1,0.8856,w,1,0,0,3,-0.604799,Bundesliga,2020
123,Werder Bremen,2021-01-30 14:30:00,h,0.64374,0.467918,0.64374,0.467918,334,25,244,27,8,3,1,1,1.4413,d,0,1,0,1,0.1758219999999999,Bundesliga,2020
123,Werder Bremen,2021-02-13 14:30:00,h,0.907057,0.375641,0.907057,0.375641,371,16,326,27,1,2,0,0,1.8933,d,0,1,0,1,0.531416,Bundesliga,2020
123,Werder Bremen,2021-02-21 17:00:00,a,0.109963,2.66057,0.109963,2.66057,273,25,280,24,3,7,0,4,0.0584,l,0,0,1,0,-2.550607,Bundesliga,2020
123,Werder Bremen,2021-02-26 19:30:00,h,1.10682,1.17887,1.10682,1.17887,355,18,151,36,6,8,2,1,1.2973,w,1,0,0,3,-0.0720500000000001,Bundesliga,2020
123,Werder Bremen,2021-03-07 14:30:00,a,1.20768,1.50386,1.20768,1.50386,308,12,139,19,2,5,1,1,1.1334,d,0,1,0,1,-0.2961799999999999,Bundesliga,2020
123,Werder Bremen,2021-03-10 19:30:00,a,1.64589,2.49186,1.64589,2.49186,300,15,167,29,4,17,2,0,0.7836000000000001,w,1,0,0,3,-0.8459699999999999,Bundesliga,2020
123,Werder Bremen,2021-03-13 14:30:00,h,0.76636,3.96745,0.76636,3.96745,326,7,306,40,5,25,1,3,0.0587,l,0,0,1,0,-3.20109,Bundesliga,2020
123,Werder Bremen,2021-03-20 14:30:00,h,1.06983,1.20287,1.06983,1.20287,234,29,249,32,4,4,1,2,1.2289,l,0,0,1,0,-0.13304,Bundesliga,2020
123,Werder Bremen,2021-04-04 13:30:00,a,0.362475,0.695308,0.362475,0.695308,355,28,220,23,13,9,0,1,0.963,l,0,0,1,0,-0.332833,Bundesliga,2020
123,Werder Bremen,2021-04-10 13:30:00,h,1.32791,1.68371,0.570135,1.68371,384,33,226,21,3,12,1,4,1.0498,l,0,0,1,0,-1.113575,Bundesliga,2020
123,Werder Bremen,2021-04-18 13:30:00,a,0.973347,3.07111,0.973347,2.31333,424,11,226,29,1,7,1,4,0.2161,l,0,0,1,0,-1.339983,Bundesliga,2020
123,Werder Bremen,2021-04-21 18:30:00,h,0.8847,1.38294,0.8847,1.38294,150,16,336,19,3,2,0,1,0.9236,l,0,0,1,0,-0.49824,Bundesliga,2020
123,Werder Bremen,2021-04-24 13:30:00,a,0.44826,1.69915,0.44826,1.69915,287,11,245,29,1,6,1,3,0.4075999999999999,l,0,0,1,0,-1.25089,Bundesliga,2020
123,Werder Bremen,2021-05-08 13:30:00,h,0.552662,1.05171,0.552662,1.05171,337,25,197,23,1,7,0,0,0.8715999999999999,d,0,1,0,1,-0.4990479999999999,Bundesliga,2020
123,Werder Bremen,2021-05-15 13:30:00,a,0.602641,1.70665,0.602641,0.94887,97,15,278,20,8,3,0,2,0.5035999999999999,l,0,0,1,0,-0.346229,Bundesliga,2020
123,Werder Bremen,2021-05-22 13:30:00,h,1.88004,1.99606,1.88004,1.99606,381,41,262,26,10,7,2,4,1.2965000000000002,l,0,0,1,0,-0.11602,Bundesliga,2020
124,Schalke 04,2020-09-18 18:30:00,a,0.14975,4.62088,0.14975,3.86311,380,15,203,32,3,24,0,8,0.0063999999999999,l,0,0,1,0,-3.71336,Bundesliga,2020
124,Schalke 04,2020-09-26 16:30:00,h,1.67597,3.10437,1.67597,2.34668,87,22,303,32,3,4,1,3,0.4914,l,0,0,1,0,-0.6707100000000001,Bundesliga,2020
124,Schalke 04,2020-10-03 16:30:00,a,0.215209,3.25836,0.215209,2.50059,384,9,198,49,0,10,0,4,0.0363,l,0,0,1,0,-2.2853809999999997,Bundesliga,2020
124,Schalke 04,2020-10-18 16:00:00,h,0.250814,0.831403,0.250814,0.831403,256,20,320,15,1,2,1,1,0.6699999999999999,d,0,1,0,1,-0.580589,Bundesliga,2020
124,Schalke 04,2020-10-24 16:30:00,a,0.236172,1.48384,0.236172,1.48384,470,26,158,17,1,16,0,3,0.3752,l,0,0,1,0,-1.247668,Bundesliga,2020
124,Schalke 04,2020-10-30 19:30:00,h,0.726659,1.56968,0.726659,0.81198,259,29,284,41,2,10,1,1,0.6262,d,0,1,0,1,-0.0853209999999999,Bundesliga,2020
124,Schalke 04,2020-11-07 14:30:00,a,1.70687,3.36371,1.70687,1.84815,129,23,347,33,12,9,2,2,0.408,d,0,1,0,1,-0.1412799999999998,Bundesliga,2020
124,Schalke 04,2020-11-21 14:30:00,h,1.00376,2.66289,1.00376,2.66289,316,28,202,35,3,7,0,2,0.375,l,0,0,1,0,-1.65913,Bundesliga,2020
124,Schalke 04,2020-11-28 17:30:00,a,0.734533,3.15544,0.734533,3.15544,349,23,225,24,8,10,1,4,0.1618,l,0,0,1,0,-2.420907,Bundesliga,2020
124,Schalke 04,2020-12-06 17:00:00,h,1.22701,2.45305,0.426776,2.45305,368,31,154,20,4,7,0,3,0.5614,l,0,0,1,0,-2.0262740000000004,Bundesliga,2020
124,Schalke 04,2020-12-13 14:30:00,a,1.90769,1.25437,1.90769,1.25437,154,27,297,20,10,2,2,2,1.8418,d,0,1,0,1,0.6533200000000001,Bundesliga,2020
124,Schalke 04,2020-12-16 17:30:00,h,0.376573,1.15776,0.376573,1.15776,265,25,305,25,2,2,0,2,0.5988,l,0,0,1,0,-0.7811869999999999,Bundesliga,2020
124,Schalke 04,2020-12-19 14:30:00,h,0.338524,0.89989,0.338524,0.89989,225,21,154,36,4,4,0,1,0.755,l,0,0,1,0,-0.561366,Bundesliga,2020
124,Schalke 04,2021-01-02 17:30:00,a,0.717925,2.06576,0.717925,2.06576,286,26,145,20,2,9,0,3,0.4522,l,0,0,1,0,-1.347835,Bundesliga,2020
124,Schalke 04,2021-01-09 14:30:00,h,2.13307,1.84328,2.13307,1.84328,281,34,178,29,7,5,4,0,1.5685,w,1,0,0,3,0.28979,Bundesliga,2020
124,Schalke 04,2021-01-17 17:00:00,a,0.135505,1.97864,0.135505,1.97864,380,15,165,27,5,12,1,3,0.1595,l,0,0,1,0,-1.843135,Bundesliga,2020
124,Schalke 04,2021-01-20 17:30:00,h,1.14009,1.7479,1.14009,1.7479,186,19,351,23,7,4,1,2,0.8769,l,0,0,1,0,-0.60781,Bundesliga,2020
124,Schalke 04,2021-01-24 14:30:00,h,0.937959,3.12798,0.937959,3.12798,262,10,205,39,2,15,0,4,0.2685999999999999,l,0,0,1,0,-2.190021,Bundesliga,2020
124,Schalke 04,2021-01-30 14:30:00,a,0.467918,0.64374,0.467918,0.64374,244,27,334,25,3,8,1,1,1.1212,d,0,1,0,1,-0.1758219999999999,Bundesliga,2020
124,Schalke 04,2021-02-06 14:30:00,h,0.125218,3.10182,0.125218,3.10182,294,19,186,38,0,17,0,3,0.0464,l,0,0,1,0,-2.976602,Bundesliga,2020
124,Schalke 04,2021-02-13 17:30:00,a,0.335784,1.9379,0.335784,1.9379,156,25,307,29,6,8,0,0,0.2744,d,0,1,0,1,-1.602116,Bundesliga,2020
124,Schalke 04,2021-02-20 17:30:00,h,0.830269,1.85349,0.830269,1.85349,333,25,200,32,7,10,0,4,0.54,l,0,0,1,0,-1.023221,Bundesliga,2020
124,Schalke 04,2021-02-27 14:30:00,a,1.64536,2.68633,0.887581,2.68633,215,23,236,22,7,10,1,5,0.677,l,0,0,1,0,-1.798749,Bundesliga,2020
124,Schalke 04,2021-03-05 19:30:00,h,0.414149,0.848925,0.414149,0.848925,170,18,237,49,0,11,0,0,0.9202,d,0,1,0,1,-0.434776,Bundesliga,2020
124,Schalke 04,2021-03-13 14:30:00,a,0.241952,2.50491,0.241952,2.50491,251,20,232,33,2,8,0,5,0.1176,l,0,0,1,0,-2.262958,Bundesliga,2020
124,Schalke 04,2021-03-20 17:30:00,h,0.185724,2.06675,0.185724,2.06675,476,18,196,23,3,9,0,3,0.1635,l,0,0,1,0,-1.881026,Bundesliga,2020
124,Schalke 04,2021-04-03 13:30:00,a,1.05068,0.861271,1.05068,0.861271,467,30,269,32,5,8,1,2,1.5086,l,0,0,1,0,0.189409,Bundesliga,2020
124,Schalke 04,2021-04-11 13:30:00,h,0.858301,1.14952,0.858301,1.14952,282,23,268,24,6,8,1,0,1.0721,w,1,0,0,3,-0.2912190000000001,Bundesliga,2020
124,Schalke 04,2021-04-17 13:30:00,a,0.716727,2.07564,0.716727,1.31787,305,20,230,29,2,3,0,4,0.3644,l,0,0,1,0,-0.6011430000000001,Bundesliga,2020
124,Schalke 04,2021-04-20 18:30:00,a,0.252122,2.29829,0.252122,1.51824,160,13,228,29,1,9,0,1,0.1006,l,0,0,1,0,-1.266118,Bundesliga,2020
124,Schalke 04,2021-05-08 13:30:00,a,0.816991,1.53696,0.816991,1.53696,355,10,213,32,8,9,2,4,0.8083,l,0,0,1,0,-0.7199690000000001,Bundesliga,2020
124,Schalke 04,2021-05-12 16:00:00,h,1.07359,1.48104,1.07359,1.48104,309,9,247,22,1,5,1,2,1.056,l,0,0,1,0,-0.4074499999999998,Bundesliga,2020
124,Schalke 04,2021-05-15 13:30:00,h,2.69368,3.0473,1.80597,3.0473,257,10,185,34,7,11,4,3,1.1931,w,1,0,0,3,-1.2413299999999998,Bundesliga,2020
124,Schalke 04,2021-05-22 13:30:00,a,0.337227,1.98992,0.337227,1.98992,273,16,105,32,1,11,0,1,0.2772,l,0,0,1,0,-1.652693,Bundesliga,2020
125,Mainz 05,2020-09-20 13:30:00,a,1.07201,3.22891,1.07201,2.47113,503,17,167,27,2,14,1,3,0.2547,l,0,0,1,0,-1.39912,Bundesliga,2020
125,Mainz 05,2020-09-26 13:30:00,h,1.04484,2.9689,1.04484,2.9689,259,23,257,26,3,8,1,4,0.2614,l,0,0,1,0,-1.92406,Bundesliga,2020
125,Mainz 05,2020-10-02 18:30:00,a,0.189144,2.07145,0.189144,2.07145,307,23,288,26,2,1,0,4,0.1653,l,0,0,1,0,-1.882306,Bundesliga,2020
125,Mainz 05,2020-10-17 13:30:00,h,0.214962,0.454109,0.214962,0.454109,382,44,218,15,3,2,0,1,0.9396,l,0,0,1,0,-0.239147,Bundesliga,2020
125,Mainz 05,2020-10-24 13:30:00,h,1.90042,3.07629,1.90042,2.31851,403,29,188,31,13,7,2,3,0.6876000000000001,l,0,0,1,0,-0.4180899999999998,Bundesliga,2020
125,Mainz 05,2020-10-31 14:30:00,a,1.01141,1.78716,1.01141,1.78716,287,35,332,20,5,6,1,3,0.7301,l,0,0,1,0,-0.7757500000000002,Bundesliga,2020
125,Mainz 05,2020-11-07 14:30:00,h,3.36371,1.70687,1.84815,1.70687,347,33,129,23,9,12,2,2,2.4503999999999997,d,0,1,0,1,0.1412799999999998,Bundesliga,2020
125,Mainz 05,2020-11-22 14:30:00,a,3.20461,1.47979,3.20461,1.47979,419,9,121,10,7,8,3,1,2.3978,w,1,0,0,3,1.7248200000000002,Bundesliga,2020
125,Mainz 05,2020-11-29 17:00:00,h,1.78391,1.1082,1.78391,1.1082,349,22,174,31,9,7,1,1,1.9154,d,0,1,0,1,0.67571,Bundesliga,2020
125,Mainz 05,2020-12-05 14:30:00,a,2.54193,1.18485,2.54193,1.18485,268,28,268,38,5,5,1,2,2.4458,l,0,0,1,0,1.3570799999999998,Bundesliga,2020
125,Mainz 05,2020-12-12 14:30:00,h,1.26169,0.838955,1.26169,0.838955,195,20,312,15,8,0,0,1,1.7356,l,0,0,1,0,0.4227349999999999,Bundesliga,2020
125,Mainz 05,2020-12-15 19:30:00,a,0.742962,0.490128,0.742962,0.490128,381,22,131,25,4,7,0,0,1.6328,d,0,1,0,1,0.252834,Bundesliga,2020
125,Mainz 05,2020-12-19 14:30:00,h,0.388426,1.30319,0.388426,1.30319,355,26,252,27,2,2,0,1,0.5224,l,0,0,1,0,-0.914764,Bundesliga,2020
125,Mainz 05,2021-01-03 17:00:00,a,1.1937,4.11014,1.1937,3.35237,463,12,150,30,2,22,2,5,0.1167,l,0,0,1,0,-2.15867,Bundesliga,2020
125,Mainz 05,2021-01-09 14:30:00,h,1.10303,2.44043,1.10303,0.924872,271,23,143,18,6,8,0,2,0.4332,l,0,0,1,0,0.1781579999999999,Bundesliga,2020
125,Mainz 05,2021-01-16 14:30:00,a,0.536442,1.89801,0.536442,1.31249,412,27,125,32,1,12,1,1,0.3876,d,0,1,0,1,-0.776048,Bundesliga,2020
125,Mainz 05,2021-01-19 19:30:00,h,0.372223,0.989418,0.372223,0.989418,309,30,106,20,1,3,0,2,0.7017,l,0,0,1,0,-0.6171949999999999,Bundesliga,2020
125,Mainz 05,2021-01-23 14:30:00,h,1.97152,1.86151,1.97152,1.86151,368,29,119,21,5,13,3,2,1.4715,w,1,0,0,3,0.1100099999999999,Bundesliga,2020
125,Mainz 05,2021-01-29 18:30:00,a,0.298779,1.02742,0.298779,1.02742,246,42,167,20,11,0,0,2,0.6201000000000001,l,0,0,1,0,-0.728641,Bundesliga,2020
125,Mainz 05,2021-02-06 14:30:00,h,2.20728,0.937962,1.44966,0.937962,278,21,189,19,6,4,1,0,2.3671,w,1,0,0,3,0.511698,Bundesliga,2020
125,Mainz 05,2021-02-13 14:30:00,a,2.27515,1.75183,2.27515,1.75183,400,37,120,16,12,4,2,2,1.7416,d,0,1,0,1,0.52332,Bundesliga,2020
125,Mainz 05,2021-02-20 14:30:00,a,0.665514,0.659888,0.665514,0.659888,408,20,108,13,2,8,2,1,1.3433000000000002,w,1,0,0,3,0.005626,Bundesliga,2020
125,Mainz 05,2021-02-28 14:30:00,h,0.454814,1.27616,0.454814,1.27616,138,24,217,13,11,5,0,1,0.6049,l,0,0,1,0,-0.8213459999999999,Bundesliga,2020
125,Mainz 05,2021-03-05 19:30:00,a,0.848925,0.414149,0.848925,0.414149,237,49,170,18,11,0,0,0,1.6789,d,0,1,0,1,0.434776,Bundesliga,2020
125,Mainz 05,2021-03-13 14:30:00,h,1.83812,1.48247,1.83812,1.48247,279,37,242,23,15,6,1,0,1.7008,w,1,0,0,3,0.35565,Bundesliga,2020
125,Mainz 05,2021-03-21 12:30:00,a,3.20297,1.05065,3.20297,1.05065,385,25,163,18,9,5,2,1,2.6497,w,1,0,0,3,2.15232,Bundesliga,2020
125,Mainz 05,2021-04-03 13:30:00,h,2.45668,0.376815,1.69891,0.376815,156,29,252,16,6,2,1,1,2.7668,d,0,1,0,1,1.322095,Bundesliga,2020
125,Mainz 05,2021-04-11 16:00:00,a,1.51737,2.49731,1.51737,1.73953,353,17,139,22,6,5,3,2,0.7347000000000001,w,1,0,0,3,-0.2221599999999999,Bundesliga,2020
125,Mainz 05,2021-04-21 18:30:00,a,1.38294,0.8847,1.38294,0.8847,336,19,150,16,2,3,1,0,1.8002,w,1,0,0,3,0.49824,Bundesliga,2020
125,Mainz 05,2021-04-24 13:30:00,h,1.1149,1.16918,1.1149,1.16918,333,23,92,27,1,9,2,1,1.3498,w,1,0,0,3,-0.0542800000000001,Bundesliga,2020
125,Mainz 05,2021-05-03 18:00:00,h,2.8172,1.54384,2.8172,1.54384,222,26,270,18,4,5,1,1,2.2615,d,0,1,0,1,1.27336,Bundesliga,2020
125,Mainz 05,2021-05-09 13:30:00,a,0.52553,0.691369,0.52553,0.691369,427,22,117,21,0,6,1,1,1.1697,d,0,1,0,1,-0.1658389999999999,Bundesliga,2020
125,Mainz 05,2021-05-16 16:00:00,h,1.38457,2.12969,0.626791,2.12969,396,18,211,18,3,13,1,3,0.7399,l,0,0,1,0,-1.5028990000000002,Bundesliga,2020
125,Mainz 05,2021-05-22 13:30:00,a,1.57286,1.30713,1.57286,1.30713,305,26,157,27,6,7,3,2,1.5874,w,1,0,0,3,0.26573,Bundesliga,2020
129,Borussia Dortmund,2020-09-19 16:30:00,h,1.70398,0.510293,0.9462,0.510293,374,13,363,30,7,5,3,0,2.4147,w,1,0,0,3,0.435907,Bundesliga,2020
129,Borussia Dortmund,2020-09-26 13:30:00,a,1.5267,1.44779,1.5267,1.44779,111,22,475,17,13,2,0,2,1.4025,l,0,0,1,0,0.07891,Bundesliga,2020
